season,match_id,match_name,home_team,away_team,bowling_team,venue,city,country,innings_id,name,fullName,overs,maidens,conceded,wickets,economyRate,dots,foursConceded,sixesConceded,wides,noballs,captain,href
2021.0,1254067,RCB v KKR,RCB,KKR,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,Mohammed Siraj,Mohammed Siraj,3,0,17,0,5.66,11,3,0,1,0,False,https://www.espncricinfo.com/ci/content/player/940973.html
2021.0,1254067,RCB v KKR,RCB,KKR,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,KA Jamieson,Kyle Jamieson,3,0,41,3,13.66,7,3,4,1,0,False,https://www.espncricinfo.com/ci/content/player/625960.html
2021.0,1254067,RCB v KKR,RCB,KKR,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,YS Chahal,Yuzvendra Chahal,4,0,34,2,8.50,10,5,1,0,0,False,https://www.espncricinfo.com/ci/content/player/430246.html
2021.0,1254067,RCB v KKR,RCB,KKR,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,Washington Sundar,Washington Sundar,4,0,33,1,8.25,7,3,1,1,0,False,https://www.espncricinfo.com/ci/content/player/719715.html
2021.0,1254067,RCB v KKR,RCB,KKR,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,GJ Maxwell,Glenn Maxwell,2,0,24,0,12.00,3,0,3,0,0,False,https://www.espncricinfo.com/ci/content/player/325026.html
2021.0,1254067,RCB v KKR,RCB,KKR,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,HV Patel,Harshal Patel,4,0,17,2,4.25,7,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/390481.html
2021.0,1254066,MI v SRH,MI,SRH,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,B Kumar,Bhuvneshwar Kumar,4,0,45,0,11.25,6,3,3,0,0,False,https://www.espncricinfo.com/ci/content/player/326016.html
2021.0,1254066,MI v SRH,MI,SRH,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,KK Ahmed,Khaleel Ahmed,4,0,24,1,6.00,12,3,0,1,1,False,https://www.espncricinfo.com/ci/content/player/942645.html
2021.0,1254066,MI v SRH,MI,SRH,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,Mujeeb Ur Rahman,Mujeeb Ur Rahman,4,0,29,2,7.25,10,1,2,2,0,False,https://www.espncricinfo.com/ci/content/player/974109.html
2021.0,1254066,MI v SRH,MI,SRH,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,Abhishek Sharma,Abhishek Sharma,1,0,5,0,5.00,2,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1070183.html
2021.0,1254066,MI v SRH,MI,SRH,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,V Shankar,Vijay Shankar,3,0,19,2,6.33,8,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/477021.html
2021.0,1254066,MI v SRH,MI,SRH,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,Rashid Khan,Rashid Khan,4,0,22,0,5.50,11,2,0,1,0,False,https://www.espncricinfo.com/ci/content/player/793463.html
2021.0,1254066,MI v SRH,MI,SRH,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,TA Boult,Trent Boult,3.4,0,28,3,7.63,12,4,1,0,0,False,https://www.espncricinfo.com/ci/content/player/277912.html
2021.0,1254066,MI v SRH,MI,SRH,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,JJ Bumrah,Jasprit Bumrah,4,0,14,1,3.50,12,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/625383.html
2021.0,1254066,MI v SRH,MI,SRH,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,AF Milne,Adam Milne,3,0,33,0,11.00,4,1,3,1,0,False,https://www.espncricinfo.com/ci/content/player/450860.html
2021.0,1254066,MI v SRH,MI,SRH,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,KH Pandya,Krunal Pandya,3,0,30,1,10.00,8,1,3,0,0,False,https://www.espncricinfo.com/ci/content/player/471342.html
2021.0,1254066,MI v SRH,MI,SRH,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,RD Chahar,Rahul Chahar,4,0,19,3,4.75,13,0,1,1,0,False,https://www.espncricinfo.com/ci/content/player/1064812.html
2021.0,1254066,MI v SRH,MI,SRH,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,KA Pollard,Kieron Pollard,2,0,10,0,5.00,5,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/230559.html
2021.0,1254065,PBKS v CSK,PBKS,CSK,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,1,DL Chahar,Deepak Chahar,4,1,13,4,3.25,18,2,0,1,0,False,https://www.espncricinfo.com/ci/content/player/447261.html
2021.0,1254065,PBKS v CSK,PBKS,CSK,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,1,SM Curran,Sam Curran,3,0,12,1,4.00,12,1,0,1,0,False,https://www.espncricinfo.com/ci/content/player/662973.html
2021.0,1254065,PBKS v CSK,PBKS,CSK,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,1,SN Thakur,Shardul Thakur,4,0,35,0,8.75,8,5,0,1,0,False,https://www.espncricinfo.com/ci/content/player/475281.html
2021.0,1254065,PBKS v CSK,PBKS,CSK,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,1,RA Jadeja,Ravindra Jadeja,4,0,19,0,4.75,14,1,1,1,0,False,https://www.espncricinfo.com/ci/content/player/234675.html
2021.0,1254065,PBKS v CSK,PBKS,CSK,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,1,MM Ali,Moeen Ali,3,0,17,1,5.66,6,0,1,0,0,False,https://www.espncricinfo.com/ci/content/player/8917.html
2021.0,1254065,PBKS v CSK,PBKS,CSK,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,1,DJ Bravo,Dwayne Bravo,2,0,10,1,5.00,6,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/51439.html
2021.0,1254065,PBKS v CSK,PBKS,CSK,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,2,Mohammed Shami,Mohammed Shami,4,0,21,2,5.25,11,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/481896.html
2021.0,1254065,PBKS v CSK,PBKS,CSK,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,2,JA Richardson,Jhye Richardson,3,0,21,0,7.00,11,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/774223.html
2021.0,1254065,PBKS v CSK,PBKS,CSK,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,2,Arshdeep Singh,Arshdeep Singh,2,0,7,1,3.50,8,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1125976.html
2021.0,1254065,PBKS v CSK,PBKS,CSK,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,2,RP Meredith,Riley Meredith,3.4,0,21,0,5.72,14,4,0,1,0,False,https://www.espncricinfo.com/ci/content/player/961713.html
2021.0,1254065,PBKS v CSK,PBKS,CSK,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,2,M Ashwin,Murugan Ashwin,3,0,32,1,10.66,5,3,1,1,0,False,https://www.espncricinfo.com/ci/content/player/528067.html
2021.0,1254064,RR v DC,RR,DC,RR,"Wankhede Stadium, Mumbai",Mumbai,India,1,C Sakariya,Chetan Sakariya,4,0,33,0,8.25,5,4,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1131754.html
2021.0,1254064,RR v DC,RR,DC,RR,"Wankhede Stadium, Mumbai",Mumbai,India,1,JD Unadkat,Jaydev Unadkat,4,0,15,3,3.75,15,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/390484.html
2021.0,1254064,RR v DC,RR,DC,RR,"Wankhede Stadium, Mumbai",Mumbai,India,1,CH Morris,Chris Morris,3,0,27,1,9.00,7,4,0,1,0,False,https://www.espncricinfo.com/ci/content/player/439952.html
2021.0,1254064,RR v DC,RR,DC,RR,"Wankhede Stadium, Mumbai",Mumbai,India,1,Mustafizur Rahman,Mustafizur Rahman,4,0,29,2,7.25,11,4,0,2,0,False,https://www.espncricinfo.com/ci/content/player/330902.html
2021.0,1254064,RR v DC,RR,DC,RR,"Wankhede Stadium, Mumbai",Mumbai,India,1,R Parag,Riyan Parag,2,0,16,0,8.00,3,2,0,1,0,False,https://www.espncricinfo.com/ci/content/player/1079434.html
2021.0,1254064,RR v DC,RR,DC,RR,"Wankhede Stadium, Mumbai",Mumbai,India,1,R Tewatia,Rahul Tewatia,3,0,27,0,9.00,6,4,0,0,0,False,https://www.espncricinfo.com/ci/content/player/423838.html
2021.0,1254064,RR v DC,RR,DC,DC,"Wankhede Stadium, Mumbai",Mumbai,India,2,CR Woakes,Chris Woakes,4,0,22,2,5.50,13,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/247235.html
2021.0,1254064,RR v DC,RR,DC,DC,"Wankhede Stadium, Mumbai",Mumbai,India,2,Avesh Khan,Avesh Khan,4,0,32,3,8.00,11,3,2,0,0,False,https://www.espncricinfo.com/ci/content/player/694211.html
2021.0,1254064,RR v DC,RR,DC,DC,"Wankhede Stadium, Mumbai",Mumbai,India,2,K Rabada,Kagiso Rabada,4,0,30,2,7.50,12,2,2,0,0,False,https://www.espncricinfo.com/ci/content/player/550215.html
2021.0,1254064,RR v DC,RR,DC,DC,"Wankhede Stadium, Mumbai",Mumbai,India,2,R Ashwin,Ravichandran Ashwin,3,0,14,0,4.66,5,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/26421.html
2021.0,1254064,RR v DC,RR,DC,DC,"Wankhede Stadium, Mumbai",Mumbai,India,2,TK Curran,Tom Curran,3.4,0,35,0,9.54,6,2,2,1,0,False,https://www.espncricinfo.com/ci/content/player/550235.html
2021.0,1254064,RR v DC,RR,DC,DC,"Wankhede Stadium, Mumbai",Mumbai,India,2,MP Stoinis,Marcus Stoinis,1,0,15,0,15.00,0,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/325012.html
2021.0,1254063,SRH v RCB,SRH,RCB,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,B Kumar,Bhuvneshwar Kumar,4,0,30,1,7.50,10,5,0,1,0,False,https://www.espncricinfo.com/ci/content/player/326016.html
2021.0,1254063,SRH v RCB,SRH,RCB,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,JO Holder,Jason Holder,4,0,30,3,7.50,13,2,1,4,0,False,https://www.espncricinfo.com/ci/content/player/391485.html
2021.0,1254063,SRH v RCB,SRH,RCB,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,S Nadeem,Shahbaz Nadeem,4,0,36,1,9.00,9,2,3,0,0,False,https://www.espncricinfo.com/ci/content/player/31872.html
2021.0,1254063,SRH v RCB,SRH,RCB,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,T Natarajan,T Natarajan,4,0,32,1,8.00,7,4,0,1,0,False,https://www.espncricinfo.com/ci/content/player/802575.html
2021.0,1254063,SRH v RCB,SRH,RCB,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,Rashid Khan,Rashid Khan,4,0,18,2,4.50,10,1,0,1,0,False,https://www.espncricinfo.com/ci/content/player/793463.html
2021.0,1254063,SRH v RCB,SRH,RCB,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,Mohammed Siraj,Mohammed Siraj,4,1,25,2,6.25,14,2,1,1,0,False,https://www.espncricinfo.com/ci/content/player/940973.html
2021.0,1254063,SRH v RCB,SRH,RCB,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,KA Jamieson,Kyle Jamieson,3,0,30,1,10.00,9,3,2,1,0,False,https://www.espncricinfo.com/ci/content/player/625960.html
2021.0,1254063,SRH v RCB,SRH,RCB,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,Washington Sundar,Washington Sundar,2,0,14,0,7.00,7,1,1,1,0,False,https://www.espncricinfo.com/ci/content/player/719715.html
2021.0,1254063,SRH v RCB,SRH,RCB,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,YS Chahal,Yuzvendra Chahal,4,0,29,0,7.25,9,3,0,1,0,False,https://www.espncricinfo.com/ci/content/player/430246.html
2021.0,1254063,SRH v RCB,SRH,RCB,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,HV Patel,Harshal Patel,4,0,25,2,6.25,10,2,0,0,2,False,https://www.espncricinfo.com/ci/content/player/390481.html
2021.0,1254063,SRH v RCB,SRH,RCB,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,DT Christian,Dan Christian,1,0,7,0,7.00,1,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/4864.html
2021.0,1254063,SRH v RCB,SRH,RCB,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,Shahbaz Ahmed,Shahbaz Ahmed,2,0,7,3,3.50,6,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1159711.html
2021.0,1254062,KKR v MI,KKR,MI,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,Harbhajan Singh,Harbhajan Singh,2,0,17,0,8.50,6,3,0,1,0,False,https://www.espncricinfo.com/ci/content/player/29264.html
2021.0,1254062,KKR v MI,KKR,MI,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,CV Varun,Varun Chakravarthy,4,0,27,1,6.75,9,3,0,1,0,False,https://www.espncricinfo.com/ci/content/player/1108375.html
2021.0,1254062,KKR v MI,KKR,MI,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,Shakib Al Hasan,Shakib Al Hasan,4,0,23,1,5.75,4,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/56143.html
2021.0,1254062,KKR v MI,KKR,MI,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,PJ Cummins,Pat Cummins,4,0,24,2,6.00,12,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/489889.html
2021.0,1254062,KKR v MI,KKR,MI,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,M Prasidh Krishna,Prasidh Krishna,4,0,42,1,10.50,8,5,2,0,0,False,https://www.espncricinfo.com/ci/content/player/917159.html
2021.0,1254062,KKR v MI,KKR,MI,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,AD Russell,Andre Russell,2,0,15,5,7.50,6,2,0,1,0,False,https://www.espncricinfo.com/ci/content/player/276298.html
2021.0,1254062,KKR v MI,KKR,MI,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,TA Boult,Trent Boult,4,0,27,2,6.75,12,3,1,0,0,False,https://www.espncricinfo.com/ci/content/player/277912.html
2021.0,1254062,KKR v MI,KKR,MI,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,M Jansen,Marco Jansen,2,0,17,0,8.50,5,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/696401.html
2021.0,1254062,KKR v MI,KKR,MI,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,JJ Bumrah,Jasprit Bumrah,4,0,28,0,7.00,9,4,0,0,1,False,https://www.espncricinfo.com/ci/content/player/625383.html
2021.0,1254062,KKR v MI,KKR,MI,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,KH Pandya,Krunal Pandya,4,0,13,1,3.25,13,0,0,1,0,False,https://www.espncricinfo.com/ci/content/player/471342.html
2021.0,1254062,KKR v MI,KKR,MI,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,KA Pollard,Kieron Pollard,1,0,12,0,12.00,2,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/230559.html
2021.0,1254062,KKR v MI,KKR,MI,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,RD Chahar,Rahul Chahar,4,0,27,4,6.75,11,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1064812.html
2021.0,1254062,KKR v MI,KKR,MI,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,RG Sharma,Rohit Sharma,1,0,9,0,9.00,0,1,0,0,0,True,https://www.espncricinfo.com/ci/content/player/34102.html
2021.0,1254061,RR v PBKS,RR,PBKS,RR,"Wankhede Stadium, Mumbai",Mumbai,India,1,C Sakariya,Chetan Sakariya,4,0,31,3,7.75,13,6,0,0,1,False,https://www.espncricinfo.com/ci/content/player/1131754.html
2021.0,1254061,RR v PBKS,RR,PBKS,RR,"Wankhede Stadium, Mumbai",Mumbai,India,1,Mustafizur Rahman,Mustafizur Rahman,4,0,45,0,11.25,4,4,1,3,1,False,https://www.espncricinfo.com/ci/content/player/330902.html
2021.0,1254061,RR v PBKS,RR,PBKS,RR,"Wankhede Stadium, Mumbai",Mumbai,India,1,CH Morris,Chris Morris,4,0,41,2,10.25,8,2,3,1,0,False,https://www.espncricinfo.com/ci/content/player/439952.html
2021.0,1254061,RR v PBKS,RR,PBKS,RR,"Wankhede Stadium, Mumbai",Mumbai,India,1,S Gopal,Shreyas Gopal,3,0,40,0,13.33,3,3,3,0,0,False,https://www.espncricinfo.com/ci/content/player/344580.html
2021.0,1254061,RR v PBKS,RR,PBKS,RR,"Wankhede Stadium, Mumbai",Mumbai,India,1,BA Stokes,Ben Stokes,1,0,12,0,12.00,2,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/311158.html
2021.0,1254061,RR v PBKS,RR,PBKS,RR,"Wankhede Stadium, Mumbai",Mumbai,India,1,R Tewatia,Rahul Tewatia,2,0,25,0,12.50,2,1,2,0,0,False,https://www.espncricinfo.com/ci/content/player/423838.html
2021.0,1254061,RR v PBKS,RR,PBKS,RR,"Wankhede Stadium, Mumbai",Mumbai,India,1,R Parag,Riyan Parag,1,0,7,1,7.00,2,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1079434.html
2021.0,1254061,RR v PBKS,RR,PBKS,RR,"Wankhede Stadium, Mumbai",Mumbai,India,1,S Dube,Shivam Dube,1,0,20,0,20.00,1,0,3,0,0,False,https://www.espncricinfo.com/ci/content/player/714451.html
2021.0,1254061,RR v PBKS,RR,PBKS,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,2,Mohammed Shami,Mohammed Shami,4,0,33,2,8.25,13,5,1,2,0,False,https://www.espncricinfo.com/ci/content/player/481896.html
2021.0,1254061,RR v PBKS,RR,PBKS,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,2,JA Richardson,Jhye Richardson,4,0,55,1,13.75,5,5,3,2,0,False,https://www.espncricinfo.com/ci/content/player/774223.html
2021.0,1254061,RR v PBKS,RR,PBKS,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,2,Arshdeep Singh,Arshdeep Singh,4,0,35,3,8.75,9,5,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1125976.html
2021.0,1254061,RR v PBKS,RR,PBKS,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,2,RP Meredith,Riley Meredith,4,0,49,1,12.25,6,5,3,0,0,False,https://www.espncricinfo.com/ci/content/player/961713.html
2021.0,1254061,RR v PBKS,RR,PBKS,PBKS,"Wankhede Stadium, Mumbai",Mumbai,India,2,M Ashwin,Murugan Ashwin,4,0,43,0,10.75,7,2,3,2,1,False,https://www.espncricinfo.com/ci/content/player/528067.html
2021.0,1254060,SRH v KKR,SRH,KKR,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,B Kumar,Bhuvneshwar Kumar,4,0,45,1,11.25,10,6,2,1,0,False,https://www.espncricinfo.com/ci/content/player/326016.html
2021.0,1254060,SRH v KKR,SRH,KKR,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,Sandeep Sharma,Sandeep Sharma,3,0,35,0,11.66,5,5,1,0,0,False,https://www.espncricinfo.com/ci/content/player/438362.html
2021.0,1254060,SRH v KKR,SRH,KKR,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,T Natarajan,T Natarajan,4,0,37,1,9.25,7,3,2,1,0,False,https://www.espncricinfo.com/ci/content/player/802575.html
2021.0,1254060,SRH v KKR,SRH,KKR,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,Mohammad Nabi,Mohammad Nabi,4,0,32,2,8.00,9,2,2,0,0,False,https://www.espncricinfo.com/ci/content/player/25913.html
2021.0,1254060,SRH v KKR,SRH,KKR,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,Rashid Khan,Rashid Khan,4,0,24,2,6.00,10,1,0,1,0,False,https://www.espncricinfo.com/ci/content/player/793463.html
2021.0,1254060,SRH v KKR,SRH,KKR,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,V Shankar,Vijay Shankar,1,0,14,0,14.00,0,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/477021.html
2021.0,1254060,SRH v KKR,SRH,KKR,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,Harbhajan Singh,Harbhajan Singh,1,0,8,0,8.00,3,0,1,0,0,False,https://www.espncricinfo.com/ci/content/player/29264.html
2021.0,1254060,SRH v KKR,SRH,KKR,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,M Prasidh Krishna,Prasidh Krishna,4,0,35,2,8.75,11,4,0,4,0,False,https://www.espncricinfo.com/ci/content/player/917159.html
2021.0,1254060,SRH v KKR,SRH,KKR,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,Shakib Al Hasan,Shakib Al Hasan,4,0,34,1,8.50,8,1,3,0,0,False,https://www.espncricinfo.com/ci/content/player/56143.html
2021.0,1254060,SRH v KKR,SRH,KKR,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,PJ Cummins,Pat Cummins,4,0,30,1,7.50,9,1,2,0,0,False,https://www.espncricinfo.com/ci/content/player/489889.html
2021.0,1254060,SRH v KKR,SRH,KKR,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,AD Russell,Andre Russell,3,0,32,1,10.66,5,2,2,1,0,False,https://www.espncricinfo.com/ci/content/player/276298.html
2021.0,1254060,SRH v KKR,SRH,KKR,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,CV Varun,Varun Chakravarthy,4,0,36,0,9.00,6,1,2,0,0,False,https://www.espncricinfo.com/ci/content/player/1108375.html
2021.0,1254059,CSK v DC,CSK,DC,DC,"Wankhede Stadium, Mumbai",Mumbai,India,1,CR Woakes,Chris Woakes,3,0,18,2,6.00,11,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/247235.html
2021.0,1254059,CSK v DC,CSK,DC,DC,"Wankhede Stadium, Mumbai",Mumbai,India,1,Avesh Khan,Avesh Khan,4,0,23,2,5.75,11,3,0,1,0,False,https://www.espncricinfo.com/ci/content/player/694211.html
2021.0,1254059,CSK v DC,CSK,DC,DC,"Wankhede Stadium, Mumbai",Mumbai,India,1,R Ashwin,Ravichandran Ashwin,4,0,47,1,11.75,9,4,4,0,0,False,https://www.espncricinfo.com/ci/content/player/26421.html
2021.0,1254059,CSK v DC,CSK,DC,DC,"Wankhede Stadium, Mumbai",Mumbai,India,1,TK Curran,Tom Curran,4,0,40,1,10.00,7,4,2,1,0,False,https://www.espncricinfo.com/ci/content/player/550235.html
2021.0,1254059,CSK v DC,CSK,DC,DC,"Wankhede Stadium, Mumbai",Mumbai,India,1,A Mishra,Amit Mishra,3,0,27,0,9.00,4,0,2,0,0,False,https://www.espncricinfo.com/ci/content/player/31107.html
2021.0,1254059,CSK v DC,CSK,DC,DC,"Wankhede Stadium, Mumbai",Mumbai,India,1,MP Stoinis,Marcus Stoinis,2,0,26,0,13.00,4,2,2,0,1,False,https://www.espncricinfo.com/ci/content/player/325012.html
2021.0,1254059,CSK v DC,CSK,DC,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,2,DL Chahar,Deepak Chahar,4,0,36,0,9.00,8,5,1,0,0,False,https://www.espncricinfo.com/ci/content/player/447261.html
2021.0,1254059,CSK v DC,CSK,DC,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,2,SM Curran,Sam Curran,2,0,24,0,12.00,2,3,1,0,0,False,https://www.espncricinfo.com/ci/content/player/662973.html
2021.0,1254059,CSK v DC,CSK,DC,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,2,SN Thakur,Shardul Thakur,3.4,0,53,2,14.45,6,11,0,2,0,False,https://www.espncricinfo.com/ci/content/player/475281.html
2021.0,1254059,CSK v DC,CSK,DC,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,2,RA Jadeja,Ravindra Jadeja,2,0,16,0,8.00,2,0,1,0,0,False,https://www.espncricinfo.com/ci/content/player/234675.html
2021.0,1254059,CSK v DC,CSK,DC,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,2,MM Ali,Moeen Ali,3,0,33,0,11.00,2,2,2,0,1,False,https://www.espncricinfo.com/ci/content/player/8917.html
2021.0,1254059,CSK v DC,CSK,DC,CSK,"Wankhede Stadium, Mumbai",Mumbai,India,2,DJ Bravo,Dwayne Bravo,4,0,28,1,7.00,7,3,0,1,0,False,https://www.espncricinfo.com/ci/content/player/51439.html
2021.0,1254058,MI v RCB,MI,RCB,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,Mohammed Siraj,Mohammed Siraj,4,0,22,0,5.50,12,2,0,1,0,False,https://www.espncricinfo.com/ci/content/player/940973.html
2021.0,1254058,MI v RCB,MI,RCB,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,KA Jamieson,Kyle Jamieson,4,0,27,1,6.75,13,3,1,0,1,False,https://www.espncricinfo.com/ci/content/player/625960.html
2021.0,1254058,MI v RCB,MI,RCB,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,YS Chahal,Yuzvendra Chahal,4,0,41,0,10.25,8,3,3,0,0,False,https://www.espncricinfo.com/ci/content/player/430246.html
2021.0,1254058,MI v RCB,MI,RCB,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,Shahbaz Ahmed,Shahbaz Ahmed,1,0,14,0,14.00,0,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1159711.html
2021.0,1254058,MI v RCB,MI,RCB,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,HV Patel,Harshal Patel,4,0,27,5,6.75,12,2,1,0,1,False,https://www.espncricinfo.com/ci/content/player/390481.html
2021.0,1254058,MI v RCB,MI,RCB,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,DT Christian,Dan Christian,2,0,21,0,10.50,3,3,0,1,0,False,https://www.espncricinfo.com/ci/content/player/4864.html
2021.0,1254058,MI v RCB,MI,RCB,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,Washington Sundar,Washington Sundar,1,0,7,1,7.00,2,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/719715.html
2021.0,1254058,MI v RCB,MI,RCB,MI,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,TA Boult,Trent Boult,4,0,36,1,9.00,12,4,1,2,0,False,https://www.espncricinfo.com/ci/content/player/277912.html
